CallId	AudioReadingID	Hits	PeriodicHits	BestCallScore	BestScoreLocation
2	926B2B1B-BE9C-44BB-A21A-0C359840A91A	29	5	6	15603
2	A8EE3768-F2F7-44CC-8F07-0FF28B018F34	6	0	0	0
2	3732C34D-D63F-458D-9F4D-1974E870C2F9	41	10	12	21065
2	64216D72-B422-4B43-925F-201025BEEFB4	27	11	10	11257
2	E6A3805C-B46D-4BE5-BA21-223319DE60EF	25	3	2	2674
2	589EEEBB-3BC8-4D47-AC4D-2711A44B8E3F	11	0	0	0
2	42E05724-A8C5-43DB-9588-27FB5663F5D1	27	5	6	9436
2	740FDB9A-10FF-47DA-A2B2-28E2C8161396	27	10	13	2935
2	FEE79148-2E8C-4044-9B51-293365B44D52	26	4	6	26860
2	64983AC5-3396-481B-BF9E-29848B473083	28	5	4	8805
2	2A76CD28-0D49-48A1-B9BF-410310CB649D	4	0	0	0
2	AE30EDBE-1749-4880-8B0A-411A88F399C4	32	2	2	8990
2	D047F10D-9C36-4A5D-B1D6-4124C8F19842	5	0	0	0
2	8DD565C0-D870-46D5-B717-485235D4812B	5	0	0	0
2	515B766D-757E-4C96-A865-485325C4A591	4	0	0	0
2	D8F0B544-782B-4522-B04E-4855E2DA6C7B	22	2	2	10774
2	82BE32D9-DA67-4154-BBF9-485A8959C3B7	16	0	0	0
2	E27F5BA5-73C5-4E21-9096-50AD1543D126	33	3	4	2860
2	861BE81D-6858-4F64-999B-6CB787944331	51	1	2	19021
2	7A725002-2287-4A9B-B094-822098EC76EF	31	1	2	14935
2	F81732F4-C589-401C-BFDF-8EE74386E007	4	0	0	0
2	86A6DD43-10FB-42EF-A4D4-8EF2DE2DEA5D	13	0	0	0
2	20CDEDE3-75DD-4C6C-95C9-8EF524FE670D	29	4	4	11331
2	332833D9-2F24-43D4-97DC-8EFFA6B503E8	15	3	4	20545
2	22F84026-2FBF-462B-8B94-8F0B223A177C	21	4	6	14823
2	B27D592F-471B-4092-9DBB-8F0DB4305AB0	14	0	0	0
2	E60090A6-C3F1-4A43-96A2-8F12415F4D1F	60	7	6	32136
2	5B375775-40A1-4C37-B4B7-8F1CA09AF25C	8	0	0	0
2	96BCBBA7-DA2D-4654-A791-8F41A20F4CA1	35	0	0	0
2	1B6C11AC-2109-4463-90D5-8F46573474EA	4	0	0	0
2	59F3C6E1-3649-404D-91EA-8F47CC14FCD1	16	4	6	20396
2	96202D76-6C68-4EEC-8468-8F4D47AD144B	36	3	2	15678
2	7165D876-80BC-472B-A690-AB208C8835BF	29	2	2	10253
2	B2BD426F-AE36-4BED-9B55-B8FCF9580202	67	3	4	8024
2	54730EBF-15C9-4FBE-B64C-B904181E2845	24	2	2	14637
2	F9A6A5E1-8BB3-4782-9877-BEB9F7891F99	25	6	12	27195
2	16FE166C-E5BF-416D-A690-C91E66BA6D21	34	3	2	2860
2	0A5E76DC-2168-413A-9897-D02FFAB66694	21	1	2	9659
2	6F352F28-6F25-4E11-807F-D5D039732094	44	0	0	0
2	BCB4DC74-4A87-4C76-914E-D5D8675463DF	6	0	0	0
2	E80A3489-B18D-444F-9E6F-D5DB9EA03CAF	11	3	4	17424
2	CC2FC706-E3BD-4AC7-9B45-D5DF34B1BAF0	13	1	0	0
2	4B4CDDF9-8694-428F-A3B2-D5E34076836F	26	0	0	0
2	CD58A55E-C8CB-4EAF-9B73-D5E483860B78	9	0	0	0
2	55482639-017F-4CD4-8082-D5FDBD4D3CFC	22	6	5	3678
2	702FEDB9-7EE6-4BA8-8F83-D6095F73ABE2	1	0	0	0
2	B3022236-FD2C-4698-B3CD-DC4B29E48219	11	1	2	3455
2	00C60ACF-EC80-4304-B092-DC4EC85814FE	27	2	2	40458
2	C07D0467-72EF-46D9-BBCA-DC6C37E134CC	18	4	6	15826
2	3B681523-F160-4152-9F33-DC9C866632AF	6	0	0	0
2	47F153CD-49CD-4A5C-872C-DC9D2BFF7A4D	8	1	2	3975
2	0A8C45BE-7BE7-45C4-B716-DCA678AE96DA	3	0	0	0
2	A85BC199-DE98-472B-A3D6-DCAF8D1C1ACB	29	0	0	0
2	9F8F90DE-332A-4F25-9A57-DCB60A8075B9	44	8	6	6835
2	8D2A8AF3-1A2F-4116-8A54-E7E4401BCA57	53	0	0	0
2	FDB846FF-102F-460E-8CFB-F8522B095DB6	49	0	0	0
2	6341EBDE-B1E3-457D-8481-FFEC18BC7A89	34	6	10	12705
2	C02335D2-18BE-4959-8BFE-00950C772625	6	0	0	0
2	44C768A3-828E-43F2-8070-0096A339974E	19	0	0	0
2	E2C2018C-ECB4-4C35-BB27-00A3E7981FDE	7	0	0	0
2	C90D175A-22B4-4129-83B5-00A4A5382D07	30	3	4	2897
2	6B7CB66B-020A-4AE9-BAF2-03C270908768	5	0	0	0
2	76624982-8266-4684-8CD0-03D868F28745	8	0	0	0
2	52102395-5F74-46B6-8A3B-03D9D44D4A1E	3	0	0	0
2	530938C6-1201-439D-9117-03DADA65D4C0	11	1	2	40495
2	7F623030-5C00-49AB-AA31-03DDD8F282A4	21	2	2	2600
2	6C59F2CB-0540-4BC4-9215-0B5BF40419D5	7	0	0	0
2	E9F12A24-7BA2-4133-9604-0B60FED00EB7	13	1	2	7764
2	59A25351-E0B2-46BC-ADAF-0B64EE516E22	23	5	6	51269
2	27B83990-7D7F-4690-B106-0B6CBBB9B9DE	8	0	0	0
2	D507FDB5-D15A-49B5-8D09-0B6E87D2C73F	32	4	6	17684
2	BCE14469-0C12-4D85-8F25-0B70B4D11291	34	7	5	26340
2	210FB6FA-0D30-499C-8277-0B7715C9A5F4	9	1	2	3752
2	0F6C9283-A517-41DA-AE50-19BBAD1106B3	9	0	0	0
2	5C43E011-5284-4131-A03D-19BC8A4B7B75	36	4	4	7356
2	CB8E9832-D6A8-4246-B4A0-19BD7E96AE2A	16	1	2	12074
2	FCF43097-A86F-475C-93AB-19CB65D29EA7	16	1	2	3195
2	A086F843-2157-4AE0-9E35-19DA146B951F	21	0	0	0
2	70F99A60-7CFB-4DB9-AD3A-19DEEB9BE284	54	0	0	0
2	83CCE3B4-D3B9-49CE-8E40-28576050C9C4	22	0	0	0
2	FCA870B9-02E5-4694-A3AC-285AF8C3DAF2	7	0	0	0
2	822A7513-4A08-4B9A-BB33-28882C25A534	10	0	0	0
2	D751AAB0-A9E4-4094-86A2-2894D114C99C	7	0	0	0
2	ABD0CD63-58D6-4C78-A6DD-2899A0CEEF89	17	5	4	20842
2	AC77443D-E244-487D-B920-28A45C17795B	4	0	0	0
2	2F3BE04D-67F8-4677-B459-28B45735CAA2	24	3	4	19987
2	46D6E557-5E4B-4AF2-9F6B-28E061C13F77	45	6	6	23405
2	4041BB9E-C476-4977-BDAA-28F1D4A0A93F	8	2	2	19356
2	AA590242-B33E-4F19-8476-2902ED3744B1	2	0	0	0
2	1EB2959A-111D-4077-B811-291DCEFAADB5	7	0	0	0
2	B63EA0E3-0FF2-4266-AE2C-291F53153E3E	8	1	2	23034
2	F8E3A324-A715-41AB-9A6F-2E61FFCFF005	35	3	2	3232
2	C7935D9E-C70D-4B08-B8DF-37EF1A3EFDD9	10	0	0	0
2	64702869-8361-47AF-A538-37EFFC2E4E0F	61	1	2	20693
2	94AEC4C5-81CC-426C-8F42-380722735860	16	3	6	3975
2	4F213BDF-0B29-4082-B425-3843114EE894	52	0	0	0
2	551D1266-C420-4EC0-8774-3854D3076263	7	0	0	0
2	7DF536C6-3CCB-4198-9EDD-385D0C2A86D5	2	0	0	0
2	6E0EFB86-0F16-4BD3-9EDE-385E7AE40DBD	5	0	0	0
2	F75E9A10-ADDA-48D7-B657-385EED64B8F4	1	0	0	0
2	ACD69074-F6F1-486D-9AF1-3DD25B833C30	1	0	0	0
2	A5FFC145-2C6C-457D-86C3-3DD3BE9A8033	63	25	12	8619
2	D2E3CC98-DD6C-49E9-8A08-3E090AD6495A	16	1	0	0
2	5D893980-AE6C-4184-AA54-3E17CA731256	22	8	10	10142
2	4182F57E-3DFF-4006-BFB4-3E218F3DC468	24	4	4	12966
2	88998411-1F90-486F-BBAB-3E3AE86ECDAA	11	0	0	0
2	B21C0D43-0671-404A-9052-3E3CCF2A195F	9	0	0	0
2	6B250F7A-2997-46E2-8916-485DBD78DC77	8	0	0	0
2	1465A6D0-8B20-4775-9603-486D36368401	10	2	2	2786
2	C5E1661C-73FF-4D31-BC01-48A09ADC02A1	9	0	0	0
2	4E3CFCCD-8826-4161-A7A7-48ADAFD4C38F	7	0	0	0
2	D388DE12-5C4C-4D2C-B61F-49447CBDC474	83	0	0	0
2	39D5ABE2-45D5-435C-9DD2-4C4ACDB96D99	70	0	0	0
2	286D06D2-9BE5-4A44-9DF5-4C62F0DAB78E	17	1	2	43839
2	E40A7BDE-7FE5-44C7-A94A-4C6A3C39CEAB	18	0	0	0
2	020B3918-3BEF-4803-9013-4C71DE088AC7	5	0	0	0
2	D955C7C9-2597-4822-BED9-4C784CF5E698	10	0	0	0
2	0E9D8A0D-DF9D-4923-BD16-4C7D9005C203	7	1	2	26860
2	CB1C3BFA-DF29-44AE-AC44-4C8541B2FE0B	9	1	0	0
2	BD5E6639-ED73-451B-B772-62ED1FF96D11	7	0	0	0
2	04F1A1FA-FA9F-4C43-8093-62F0EB45D826	2	0	0	0
2	04D8EB43-91C2-4361-8AB8-62F7C7FF84F9	14	1	2	11554
2	75611309-A080-4B8A-AF15-6300B76CCDAF	10	1	2	27195
2	A1C1DBF8-7322-48F9-BBB0-631E63CA6EE7	11	0	0	0
2	AAF6A37A-0582-4DD3-9AE4-632258715E95	11	0	0	0
2	71911B0C-0954-4F8D-97A3-6324BEE006C1	28	0	0	0
2	CAD5959F-85F5-4E1E-B720-70CA82FD9F52	13	0	0	0
2	292DB128-69C9-4D0E-A69B-70D9A15443D2	54	6	4	20024
2	1C7D53DA-23B0-45A3-91BE-70DFDDB927C7	4	0	0	0
2	C08DC47B-7321-4F46-B0EB-70EDA356E68A	12	1	2	50712
2	EC36B485-344E-4DEC-A2E0-70F187BF602B	5	1	2	9287
2	670D17BC-A6B3-4847-AA0C-70F3829540A1	18	0	0	0
2	9B4ECED4-3BA1-404D-B22D-7106A94E0CF1	38	4	4	3492
2	62833042-8E4F-4259-9419-710ACFD90ADA	15	2	4	8619
2	55FED5B3-2758-4D70-AAD2-711CBB42C6C0	12	0	0	0
2	395A112A-A927-4F81-9ACA-711F4DF7C7C3	26	4	4	26526
2	5DD8E103-CD86-4CF6-A4F2-9B6C168A7B17	14	2	2	3232
2	EFEAFD99-D3B4-4709-94A7-9B6FB4A436FD	4	1	2	25932
2	E1AB1E86-F48B-48ED-B958-9B710D5D44E1	9	2	2	11442
2	D4F9670C-35F1-4AF5-B9A3-9B721701411F	12	1	2	27343
2	325862FF-281C-4442-8EF2-9B9A9B5D8470	1	0	0	0
2	2E4E850F-1AB6-4776-9B4A-9B9D6D4E062C	9	0	0	0
2	DB5434A9-BF2D-456C-BC8E-9B9F8C2A92DD	17	3	4	13931
2	3DFD7E57-DB71-4153-8705-9BAB0C0A8FE9	8	1	2	25263
2	449A8A76-01EA-45E0-8764-9BB92F69A485	13	2	2	10811
2	3D1F9E17-7784-4B6C-A5C7-9BC1A49883CB	9	0	0	0
2	AA77634F-4786-41BE-972E-9BCF2DA316FE	6	0	0	0
2	D8CD92BC-6EB1-4525-9869-9BDC30B36B08	17	3	3	54464
2	EEF13994-463E-444A-912E-9BDE86D3DFFF	6	0	0	0
2	321595AF-9D3F-4F67-8F01-9BE797231B48	1	0	0	0
2	DA162B82-F5C3-4206-8418-9BFA5F46BF7F	6	0	0	0
2	6843BA4C-67E8-494E-A3AB-A164EE1EBF14	29	7	9	6910
2	3AE6E9D1-0137-4C2B-8E66-D610B46DBA45	3	0	0	0
2	720CE151-0101-4F7B-B12B-D61C91EFBC16	59	1	2	18315
2	F2B09610-4AFE-4BC0-A1BD-D61E8860A326	10	1	1	4383
2	6581EC6F-F1E6-417B-8F12-D627C2D4EDD5	7	3	6	10811
2	D4F7A024-9255-4354-9D50-FF8D3185259A	89	2	2	3232
2	3AAB0AD6-6011-449B-892A-0548F25CCE9E	17	1	2	23777
2	A9EBD5E6-5F50-4E03-BF19-08990037E936	14	0	0	0
2	3071966B-481A-42B6-9391-0AE7D8EEA312	9	3	0	0
2	8C1CEAC8-3757-4633-A8EA-0B786749EA19	44	7	8	6947
2	D02D9090-D0B1-4007-9727-0B85F9618654	5	1	2	6984
2	1BF2CB4A-3C60-4D84-8D4A-0BB9932C0E03	28	2	2	16792
2	B58EC5F1-EE89-4243-96B6-0BE8865CCF4F	7	0	0	0
2	8B6DDF3A-3EF3-4841-AB43-0C0710C19D50	9	1	2	2749
2	293EF7C7-BEB1-4D8F-8FDD-0E88373EE873	16	2	4	3752
2	B34747C3-A690-4268-8611-0F916C93A9FA	6	1	2	13746
2	E342AECC-A0BB-4D65-8F3A-10FCEC5233AD	18	2	2	7690
2	62331B18-892D-4804-9289-12F1F967EC48	18	4	8	5609
2	E61759C2-AE7A-4C83-9BCC-15503A061A88	19	3	0	0
2	BFCAFF45-90C7-4981-8DB7-16A6C361385D	61	5	2	3529
2	A6D146C0-3E51-47FC-BB3B-18EE61F2E473	3	0	0	0
2	D2E69714-3F96-4B09-ABC6-1A2C7222B430	12	0	0	0
2	4F277F49-77E8-499E-86C4-1BCC10AF78AD	10	2	4	2637
2	CE76C044-27DD-49C5-99EC-244084C8D47F	11	0	0	0
2	895FA84D-AE90-4BA9-9855-24552244ECCF	17	2	4	9548
2	6CD64742-4414-416E-8472-246090242F59	51	5	2	2749
2	B78BE499-9CC8-4209-9F55-24659FDCE4B2	2	0	0	0
2	1133B677-F4DD-4762-944B-2485C5F7566F	14	0	0	0
2	E7F8129C-5931-4DE5-AC5E-2486460F5C44	8	1	2	52867
2	C873494F-D929-4137-87CC-248E840D30F9	12	0	0	0
2	187C33D1-BEB3-4583-A61A-249B494AE8D2	29	5	8	25374
2	CE7934DD-7FB9-4395-8956-249B7919E5A1	33	4	4	29684
2	EBC7D007-2EFE-49AA-BA3D-249BE2BA2149	5	1	2	12743
2	6CADF9A9-76E3-4CAE-AAB6-249CAE6A2147	11	0	0	0
2	22F2E1DD-9571-4E00-8696-24A1A739530B	9	1	2	3752
2	ECF1E70A-DE74-4417-8D21-24B10DF84D58	18	1	2	39158
2	A63A0BFC-C3C1-4FDC-AFCE-24B5212C6DAB	13	0	0	0
2	0B9AF80D-A466-4DCF-83AC-28729C1E5643	15	1	2	10513
2	02BFEFEB-1FB6-449A-8624-C7FD95398AE0	17	3	6	55504
2	1CA12CCF-3419-472C-A2DC-C804F72776CE	11	1	2	18836
2	4F26DAF3-344A-4D65-95B4-C80BAE486014	6	2	4	10142
2	D0F1800F-DD96-42FA-A6CE-C82B37DB194C	26	3	2	4755
2	68FDFCDA-96C7-44EC-A0BC-C82F61A38065	6	0	0	0
2	FCF087E6-4400-4C92-ADEC-C842360AA60E	5	0	0	0
2	8FEC52E7-7ACF-44DD-9236-C875956CBED5	1	0	0	0
2	7AAAF82F-8358-410B-87BE-CDF56EAB1A50	41	4	4	19801
2	0C66FF98-DD8A-4BEC-ACDD-CEDB90492F76	8	0	0	0
2	886405C4-C03F-4439-A297-D16ED687B540	20	0	0	0
2	D648B7E0-D126-4760-8F1A-D252E570F159	43	5	4	2972
2	B4D6318B-19C8-4562-894D-E20C18F676D5	34	1	1	26303
2	251E5A8E-CE31-4A76-894C-E98DB29B2DE9	4	0	0	0
2	394F723A-CED5-4AAE-A833-E992BBB6E9D0	37	0	0	0
2	7A76E43C-045C-4A67-83CE-EBE40C18E6A0	32	2	4	19950
2	5B0D3DEE-7636-42F8-8A0C-EDF607986A98	38	1	2	2786
2	A915E29F-A07F-4C77-8B52-F00EF69937F2	12	0	0	0
2	F1AD690D-52ED-4842-A090-F0337C03797C	35	2	2	12557
2	D50DBB65-39DF-45C2-BC1A-F068DDEE1FF7	35	2	2	7430
2	E7C5F718-D0F3-4783-B2A9-F89B49EA41BF	14	0	0	0
2	F98AEC3B-68C8-4EDA-8CFD-F89C1A3A4449	72	11	6	27938
2	80E5DF8A-C9B2-400D-8FC2-F8ADC57FCDF4	5	0	0	0
2	AF74546D-1C9E-4ADA-B3CA-F8BF5276C630	29	1	2	3232
2	89177E61-3468-44F5-B18D-F8C25EC9EBC3	25	1	2	3195
2	17EED5DF-7A80-4C15-8FAC-F8CE8665D3B7	21	0	0	0
2	C0025F93-D2E8-47C0-81B3-F8D11A6DD74C	43	8	8	46588
2	54720A89-D543-462C-A1B0-059C624BCAD1	46	1	2	12594
2	99DDE3C5-815D-4BC5-BF16-119D00F45F45	7	1	2	37263
2	D92DE7C2-9747-4037-AEAE-11B715ED79B1	12	1	2	8767
2	255C2564-E407-4DC5-937D-11CB14BF2814	20	2	2	23219
2	B7A226A1-D3C1-44ED-801F-11CF57FC155C	3	0	0	0
2	FC65D0AB-8D18-4B2A-9C3A-13BF11756D04	56	5	6	25337
2	57593B09-E6E2-4BEA-9211-178D88B6E3AF	21	1	2	4421
2	F47DE444-D38D-44C1-84C6-1794D2BBA362	2	0	0	0
2	E7AA8D5D-B0DC-4B38-869D-179F58D7CCC5	53	13	8	27641
2	98F3A9F2-ECFD-4B3C-8A2E-17A2E5B13149	6	0	0	0
2	F8794733-D110-4AF2-80B0-17A56D085702	42	4	4	50117
2	03B673E3-FDB2-4A6D-9AB9-17B4A90F36E5	6	0	0	0
2	264C97AB-4F57-46D2-92AD-17B86FB181B6	11	0	0	0
2	59492BB2-6AB3-4B6A-B704-17C731663B3D	8	1	2	18390
2	E68CBF66-51B8-4BE3-9D73-17E17B3C4B31	6	0	0	0
2	22D98120-AFFC-4E59-B947-17F2B2F12773	31	2	2	2674
2	A2882D49-AB4C-4237-9836-1DC882D5E94B	14	0	0	0
2	067AF519-1836-4CB1-80CB-1DD4D3CF89F5	48	27	40	43764
2	76D35BAE-DE4F-4088-96F8-1DEE2DCD17A7	10	1	2	18390
2	F1B5F031-DEC0-46AA-A3DD-1DF4F1428306	13	0	0	0
2	F712E0BD-795F-4C82-81EE-1DF9FBD7B8A0	10	0	0	0
2	FD1E24BB-6661-46A1-BF0C-1DFBD22D2693	40	4	4	51678
2	3C8AF33A-91D9-41C1-B145-1E0E8251EE90	3	0	0	0
2	5C45EB5C-157A-441F-AC7E-1E0F3C671A80	10	2	2	15640
2	8952C9B3-7CBA-44E6-B233-1E0F6968CA5F	3	0	0	0
2	4CB15DE5-2F95-4BDC-98E4-1E1DB1F17C60	20	2	2	26117
2	590B962B-67D8-404C-92C8-1E4F03BEBF7D	4	0	0	0
2	8D1D31B2-158E-4D16-8A5C-20D64FFAE4B6	13	0	0	0
2	01452F40-0282-4534-8617-20DCD3337457	21	0	0	0
2	53789FCD-5DB0-4C62-85C5-20F19092A602	9	1	2	24631
2	545E9CF5-23DC-445F-8972-211C26DFC340	49	5	4	6167
2	E20DC291-B4D4-40A9-8681-212CED6A26A6	9	1	2	21956
2	AF2693E5-5D3C-4A0E-932A-21306ABD0063	24	2	4	6984
2	9167A672-0E20-432D-ADB9-2132A62B0D5D	68	24	12	15120
2	B32FCD4D-68F2-4CF6-B885-21381148CA36	12	0	0	0
2	E7A14E3D-B28D-46E0-A41D-26724F7F4AC6	13	0	0	0
2	B095F64A-312B-4415-964E-30D206CA8C61	11	1	2	6613
2	8371A55E-8E39-4795-94B8-30DB6A930547	6	0	0	0
2	FD8E6CA4-3473-4551-A751-30E32979A39E	11	1	2	13077
2	EB25FE82-5B74-484B-B3F5-30E67883B21E	8	0	0	0
2	79EE6AF8-C51F-4661-BB6D-30EB15C2159F	23	0	0	0
2	B74814F6-1825-4665-881B-52E746E00CD8	20	2	2	18910
2	65558CA5-5C55-4DA3-8815-52E859767C05	11	1	2	20842
2	8DBDC21F-7D2D-49D0-9268-52FEF6054D5E	32	3	4	17089
2	A3116D15-5543-4254-93E9-52FF73BF611F	24	2	3	11182
2	C24C2857-BC02-41F5-91EB-530FD7CA474F	29	4	8	14600
2	C15748C6-2AFB-43EF-94C6-531E42A1E375	2	0	0	0
2	9A75F7AA-0256-405D-8272-532367841F6F	8	0	0	0
2	B552AE94-683D-4114-A4EB-53392A78C3C9	5	0	0	0
2	FB3C3A54-1408-40AF-9ABD-533AEE05F1DB	25	1	2	13188
2	4D2521DE-6ADF-4888-BDA7-53581683F92C	39	0	0	0
2	1F132531-D6A8-4AC6-9AED-535B741AE125	60	9	6	3232
2	4A41C296-0738-4E1E-91DB-5367713E66F0	21	7	6	12408
2	F998444A-5423-46B0-853C-536B2049B766	5	0	0	0
2	2E982632-F8FE-47B9-A865-537E58E05271	15	0	0	0
2	E6610CEE-4FE5-4AC5-B0F8-5BDDB41C7B98	37	2	4	3306
2	CE56FA76-AD2F-4D33-BCCC-77D21864CCFF	12	3	6	23814
2	AC995667-2F44-4832-8FC0-77DB612D71B8	24	1	2	18836
2	33B5B3CB-B3EE-4543-BD3E-77DB6DD9E001	11	1	2	26303
2	8C002903-4C92-4347-AEAA-77E428077BFC	4	0	0	0
2	BCD1C265-E3E7-4AA8-88E4-78000F2F1959	34	2	4	18427
2	23D05F02-FF6B-489D-9F42-780BD51E1F70	18	0	0	0
2	7A49B43C-EB8C-4D5E-9186-780BEFF6984C	32	5	4	12148
2	2B1C9AD6-5519-47D7-91AF-783019FBB9BE	12	2	2	26117
2	67A04410-DCA1-4718-BE62-785096D05362	25	1	2	2637
2	C1E90DC9-8224-440C-8A97-7850F27A34AF	6	0	0	0
2	9C4E6947-1752-444C-857D-7852F2799838	9	1	2	3046
2	2D42C5B8-9F4D-4E8F-9D2D-7854FF11FD13	11	0	0	0
2	7967A414-E6CE-4613-B72B-785CC4C23F77	11	0	0	0
2	5D7D64F6-BCC3-4F93-8EB5-787BB74726BA	20	2	4	7653
2	D7E6DC48-B9BF-4F0F-8445-9538D9DCD21D	15	1	2	51678
2	EB66BC60-919B-4B57-B08F-953CCCF58500	10	0	0	0
2	B4CE10F6-D313-4C48-88DE-95414F477A70	11	1	2	8507
2	25B33F05-0581-470C-965D-954773B79718	5	0	0	0
2	19D9356B-B982-4F47-BDB2-956C5DCE94FD	7	1	2	8879
2	77DD0398-4EDB-4BE3-B327-95731978D18E	12	0	0	0
2	2A99B95E-FA0C-4330-9AAE-9584498F5C98	6	0	0	0
2	6F0A6CB7-0B51-4AB6-B6FF-95890C18DC97	6	0	0	0
2	A79D2662-929F-45B6-8981-A2FB173B7903	21	4	2	6167
2	6126E721-C1C3-4846-9DFD-A30B7B7139D6	12	0	0	0
2	7625A1F4-4BA0-4D9F-9A8E-A312E4CAACFB	7	0	0	0
2	5A5F58FC-8780-4553-9547-A31A0306585D	3	0	0	0
2	69C49E3B-5225-47C5-8D20-A3201AAADD0A	3	0	0	0
2	9D6EA8F7-FAB3-4B6F-A306-A32685ADA0A2	20	0	0	0
2	67EA3D00-5579-4774-8311-A33079E44B87	7	0	0	0
2	8AEA194D-1758-4E6A-8A8D-A34B3ED38D25	9	1	2	33622
2	AFB52D24-F165-404A-8FF1-A34C260264BE	26	1	2	15715
2	B4A36853-7A23-40E1-A561-A35197A00A49	3	0	0	0
2	A2EE9C9A-DE4B-46A6-82E0-A354860131DB	10	0	0	0
2	294A5331-D4F6-4792-9DF9-AB27808D5737	24	1	2	12557
2	E153EEC7-C6A5-4AC0-A4BF-B2DEE1F40A26	27	3	4	18575
2	28499E9C-03A5-48E9-BA39-B8B27CAA9BA5	10	2	4	15715
2	CFB98B16-B45D-440F-803E-B8BAE7E6A3C9	5	0	0	0
2	F325C3F6-FFD9-4B14-AD80-B8BEC5A9E876	64	4	4	17981
2	2EE77428-6EF6-4BFA-9E39-B8F1CE746527	16	1	2	45771
2	CBB09E4C-AC88-4FAA-8F92-C1A0B362C960	42	1	2	21548
2	D2D7FA2D-F8D6-45B7-875E-CBFCD572512F	37	6	7	24891
2	BDA655C7-1CFE-4841-B53B-D952F9C1CFF7	52	4	3	3232
2	F0565AB3-7A6D-45BE-B50E-E11D2E12827D	79	2	2	14266
2	14D725A8-ED52-42C7-A3FE-FD57E3B98E3E	25	0	0	0
2	5BD0B3BA-3F9B-4463-ABE8-003F7D077E8E	4	0	0	0
2	127A5D08-80B8-4C67-AB2C-005CFE3F0185	11	1	2	24074
2	089706F8-4C5C-4EE2-AC1B-007DAB3486E9	2	0	0	0
2	605F2668-A824-449A-9911-00816278F012	17	5	6	36557
2	11BCAA38-0E24-4F84-8268-0386AB6B5AD6	8	0	0	0
2	3E31908C-E78F-4987-A33E-039216814B32	8	0	0	0
2	718ABC38-DD0F-4F56-B027-03980F765573	6	0	0	0
2	1A166245-26C8-4FFD-A907-039E8514A299	5	0	0	0
2	DF6C83EC-35BA-4B45-92BD-03A515A8EA4A	9	1	2	5609
2	A431D772-5C10-4F72-A397-03B21B899319	18	1	2	44805
2	11BBE3C9-7995-4DB7-B73B-197370A27A01	14	1	2	3863
2	A13942F7-9435-4649-9E56-197F35AE8578	10	1	2	19170
2	C6186F1B-BB1A-45B4-82EB-1985BF7ED681	5	1	2	7096
2	395320C9-BB15-410B-B44B-1992AAD6D0CB	39	7	8	10328
2	0C17C0D9-D272-42D9-AEA9-199E1FB03F69	12	1	2	49226
2	68F22E73-9163-4DD3-8811-199E38AB27D0	7	1	2	8024
2	3A865693-D1F8-4C52-A479-30EBCDCCE226	7	0	0	0
2	852DADC6-C3E7-46FE-90C0-310274DEC8C0	18	1	2	10179
2	F2E4EAA7-6245-478A-B023-3104AD726DAC	10	2	4	15418
2	9C69AEAD-7DB6-4A0B-8736-310BE3482F2C	5	0	0	0
2	E0A53B48-9ED7-4D71-B686-31EB84BF8A18	46	2	4	26192
2	A6A434F0-C1B1-4EF8-9620-3414C1F1D4C0	26	3	4	26192
2	94997B5F-9058-465D-B850-341DF3E466DC	39	7	4	3380
2	F60B8CE2-F9DF-4801-B64A-343C63DB14AB	5	0	0	0
2	E6681628-6504-4C6E-A3BE-344325C3D660	16	3	4	20879
2	B24260B9-EF97-4964-9F73-34438E73C614	11	0	0	0
2	34D6F164-BD86-4509-B551-345F67772508	10	0	0	0
2	6E0D59FF-1E45-466C-9E21-3470E300E478	2	0	0	0
2	8287D8EC-17AE-4C4E-8EAF-347931F12A52	9	0	0	0
2	203F2441-3146-41A2-921B-35B213D572D3	38	0	0	0
2	6DFB1D3D-57D0-4C15-95AF-37C797F74E4C	83	5	4	6092
2	4FEF05DB-9AC9-40B8-AA4F-3A371413B46D	9	0	0	0
2	A300D3C9-18E3-4899-91DD-3A4B03DA154C	67	0	0	0
2	C84DEC70-7A0C-4072-9CCD-3A6E1EFB1B46	13	2	2	3269
2	5E51A7E6-6B31-4A88-A662-3A70CE2BD203	7	0	0	0
2	9F4D276D-79B7-4A6A-B3BF-3A8414F66D60	21	0	0	0
2	DD288A71-1791-419C-BDDE-3A84B68F9579	12	0	0	0
2	68866FC2-8650-4BCC-9A41-3A8FAE9FDC28	5	0	0	0
2	EAD31FC6-081E-41F5-ABAE-3AA1A231FFF7	44	3	2	7170
2	A9063E1E-C88E-492E-8763-3AB99CC4D2F9	18	3	4	20953
2	FCE60146-7AB5-4A62-9B86-3AC5C135889D	5	0	0	0
2	4906F10A-4C45-46D6-A988-3AC9AEB3D7CE	13	0	0	0
2	5B600E3E-30EF-4996-8A76-3AE6DBDFA020	2	0	0	0
2	E278E4B0-9DB1-4BE6-81EC-3AF89D1402F7	82	36	20	22551
2	BC57E7E2-E751-43B3-93D4-3AFA64FBD355	36	1	2	20767
2	AA047E01-42D5-42AE-AA75-408B6FEE7612	5	0	0	0
2	7B83DD88-5721-48A9-9702-40A3BF3D6444	12	4	8	2972
2	A48AFBE4-5DFE-4D99-9C15-40A43AEE52E0	60	1	2	10736
